eluts_key,Name,Value000,Value010
525,"Audit Table","ecatalogue","CatObjectCount"
526,"Audit Table","ecatalogue","CatObjectId"
527,"Audit Table","ecatalogue","CatObjectType"
528,"Audit Table","ecatalogue","CatOReturnedToLocal"
529,"Audit Table","ecatalogue","CatOReturnedToRef"
530,"Audit Table","ecatalogue","CatOReturnedToRefLocal"
531,"Audit Table","ecatalogue","CatOrientation"
532,"Audit Table","ecatalogue","CatOriginalCatalogueNumber"
533,"Audit Table","ecatalogue","CatOtherNumbersNotes_tab"
534,"Audit Table","ecatalogue","CatOtherNumbersType_tab"
535,"Audit Table","ecatalogue","CatOtherNumbersValue_tab"
536,"Audit Table","ecatalogue","CatProject_tab"
537,"Audit Table","ecatalogue","CatProjectInsects_tab"
538,"Audit Table","ecatalogue","CatProjectIz_tab"
539,"Audit Table","ecatalogue","CatRecordedByRef"
540,"Audit Table","ecatalogue","CatRecordType"
541,"Audit Table","ecatalogue","CatRelatedEventsRef_tab"
542,"Audit Table","ecatalogue","CatSightingsEventsRef_tab"
543,"Audit Table","ecatalogue","CatSourceLocal_tab"
544,"Audit Table","ecatalogue","CatSourceRoleLocal_tab"
545,"Audit Table","ecatalogue","CatSubNumbers"
546,"Audit Table","ecatalogue","CatTypesPresent"
547,"Audit Table","ecatalogue","CitTaxonRef_tab"
548,"Audit Table","ecatalogue","CitTypeStatus_tab"
549,"Audit Table","ecatalogue","ClaCode_tab"
550,"Audit Table","ecatalogue","ClaDescription0"
551,"Audit Table","ecatalogue","ClaLevel_tab"
552,"Audit Table","ecatalogue","ColAdditionalLabelData"
553,"Audit Table","ecatalogue","ColBaySoundLocal"
554,"Audit Table","ecatalogue","ColBiogeographyRegionLocal"
555,"Audit Table","ecatalogue","ColCentroidLatitudeLocal"
556,"Audit Table","ecatalogue","ColCentroidLongitudeLocal"
557,"Audit Table","ecatalogue","ColCollectionEventRef"
558,"Audit Table","ecatalogue","ColCollectionEventRefLocal"
559,"Audit Table","ecatalogue","ColCollectionNotes"
560,"Audit Table","ecatalogue","ColCollectionNumber"
561,"Audit Table","ecatalogue","ColCollectorBriefNameLocal_tab"
562,"Audit Table","ecatalogue","ColCollectorLocal_tab"
563,"Audit Table","ecatalogue","ColCollectorRef_tab"
564,"Audit Table","ecatalogue","ColCollectorRefLocal0"
565,"Audit Table","ecatalogue","ColCommentLocal"
566,"Audit Table","ecatalogue","ColContinentLocal_tab"
567,"Audit Table","ecatalogue","ColCountryLocal_tab"
568,"Audit Table","ecatalogue","ColDateCollected"
569,"Audit Table","ecatalogue","ColDeterminationLocal"
570,"Audit Table","ecatalogue","ColDistrictCountyShireLocal_tab"
571,"Audit Table","ecatalogue","ColDrainageBasinLocal"
572,"Audit Table","ecatalogue","ColEarliestDateCollected"
573,"Audit Table","ecatalogue","ColEarliestDateCollectedOrig"
574,"Audit Table","ecatalogue","ColElevationASLFromMtLocal"
575,"Audit Table","ecatalogue","ColElevationASLToMtLocal"
576,"Audit Table","ecatalogue","ColEndLatitudeDecLocal"
577,"Audit Table","ecatalogue","ColEndLongitudeDecLocal"
578,"Audit Table","ecatalogue","ColExpedition"
579,"Audit Table","ecatalogue","ColHReceivedFromLocal"
580,"Audit Table","ecatalogue","ColHReceivedFromRef"
581,"Audit Table","ecatalogue","ColHReceivedFromRefLocal"
582,"Audit Table","ecatalogue","ColIslandGroupingLocal"
583,"Audit Table","ecatalogue","ColIslandLocal"
584,"Audit Table","ecatalogue","ColLatestDateCollected"
585,"Audit Table","ecatalogue","ColLatestDateCollectedOrig"
586,"Audit Table","ecatalogue","ColLatitudeDecLocal"
587,"Audit Table","ecatalogue","ColLatitudeVerbatimLocal"
588,"Audit Table","ecatalogue","ColLongitudeDecLocal"
589,"Audit Table","ecatalogue","ColLongitudeVerbatimLocal"
590,"Audit Table","ecatalogue","ColMammalsCollectionNo"
591,"Audit Table","ecatalogue","ColMammalsCollectorInitials"
592,"Audit Table","ecatalogue","ColMammalsCollectorLocal"
593,"Audit Table","ecatalogue","ColMammalsCollectorNo_tab"
594,"Audit Table","ecatalogue","ColMammalsCollectorRef"
595,"Audit Table","ecatalogue","ColMammalsCollectorRefLocal"
596,"Audit Table","ecatalogue","ColNearestNamedPlaceLocal"
597,"Audit Table","ecatalogue","ColNotes_tab"
598,"Audit Table","ecatalogue","ColOBandNo"
599,"Audit Table","ecatalogue","ColOBandNotes"
600,"Audit Table","ecatalogue","ColOceanLocal_tab"
601,"Audit Table","ecatalogue","ColOCollectionNo"
602,"Audit Table","ecatalogue","ColOCollectorLocal"
603,"Audit Table","ecatalogue","ColOHabitat"
604,"Audit Table","ecatalogue","ColOReceivedByLocal"
605,"Audit Table","ecatalogue","ColOReceivedByRef"
606,"Audit Table","ecatalogue","ColOReceivedByRefLocal"
607,"Audit Table","ecatalogue","ColPlotTransect"
608,"Audit Table","ecatalogue","ColPolPD1Local"
609,"Audit Table","ecatalogue","ColPolPD2Local"
610,"Audit Table","ecatalogue","ColPolPD3Local"
611,"Audit Table","ecatalogue","ColPreciseLocationLocal"
612,"Audit Table","ecatalogue","ColProbabilityLocal"
613,"Audit Table","ecatalogue","ColProvinceStateTerritoryLocal_tab"
614,"Audit Table","ecatalogue","ColQuadrat"
615,"Audit Table","ecatalogue","ColRole_tab"
616,"Audit Table","ecatalogue","ColSeaGulfLocal"
617,"Audit Table","ecatalogue","ColSiteLocationLocal"
618,"Audit Table","ecatalogue","ColSiteLocationRef"
619,"Audit Table","ecatalogue","ColSiteLocationRefLocal"
620,"Audit Table","ecatalogue","ColSiteNumber"
621,"Audit Table","ecatalogue","ColSubplot"
622,"Audit Table","ecatalogue","ColTownshipLocal_tab"
623,"Audit Table","ecatalogue","ColZooPersonRef_tab"
624,"Audit Table","ecatalogue","Con1Assessment"
625,"Audit Table","ecatalogue","Con1AssessmentByRef"
626,"Audit Table","ecatalogue","Con1TreatmentCode"
627,"Audit Table","ecatalogue","Con1TreatmentType"
628,"Audit Table","ecatalogue","ConCheckedByRef"
629,"Audit Table","ecatalogue","ConConditionDetails"
630,"Audit Table","ecatalogue","ConConditionPeriod"
631,"Audit Table","ecatalogue","ConConditionPeriodType"
632,"Audit Table","ecatalogue","ConConditionStatus"
633,"Audit Table","ecatalogue","ConDateChecked"
634,"Audit Table","ecatalogue","ConDispApprovedDisplay"
635,"Audit Table","ecatalogue","ConDispCaseRequirements_tab"
636,"Audit Table","ecatalogue","ConDispDetByHumidityRef"
637,"Audit Table","ecatalogue","ConDispDetByLightRef"
638,"Audit Table","ecatalogue","ConDispDetByTemperatureRef"
639,"Audit Table","ecatalogue","ConDispGenHumidity"
640,"Audit Table","ecatalogue","ConDispGenLight"
641,"Audit Table","ecatalogue","ConDispGenTemperature"
642,"Audit Table","ecatalogue","ConDispMaxCelTemperature"
643,"Audit Table","ecatalogue","ConDispMaxFarTemperature"
644,"Audit Table","ecatalogue","ConDispMaxHumidity"
645,"Audit Table","ecatalogue","ConDispMaxLight"
646,"Audit Table","ecatalogue","ConDispMinCelTemperature"
647,"Audit Table","ecatalogue","ConDispMinFarTemperature"
648,"Audit Table","ecatalogue","ConDispMinHumidity"
649,"Audit Table","ecatalogue","ConDispMinLight"
650,"Audit Table","ecatalogue","ConDispOtherInstructions"
651,"Audit Table","ecatalogue","ConHandlingInstructions"
652,"Audit Table","ecatalogue","ConStorGenLight"
653,"Audit Table","ecatalogue","ConStorMaxCelTemperature"
654,"Audit Table","ecatalogue","ConStorMaxFarTemperature"
655,"Audit Table","ecatalogue","ConStorMaxHumidity"
656,"Audit Table","ecatalogue","ConStorMaxLight"
657,"Audit Table","ecatalogue","ConStorMinCelTemperature"
658,"Audit Table","ecatalogue","ConStorMinFarTemperature"
659,"Audit Table","ecatalogue","ConStorMinHumidity"
660,"Audit Table","ecatalogue","ConStorOtherInstructions"
661,"Audit Table","ecatalogue","DarBasisOfRecord"
662,"Audit Table","ecatalogue","DarBed"
663,"Audit Table","ecatalogue","DarCatalogNumber"
664,"Audit Table","ecatalogue","DarCatalogNumberNumeric"
665,"Audit Table","ecatalogue","DarCatalogNumberText"
666,"Audit Table","ecatalogue","DarClass"
667,"Audit Table","ecatalogue","DarCollectionCode"
668,"Audit Table","ecatalogue","DarCollector"
669,"Audit Table","ecatalogue","DarCollectorNumber"
670,"Audit Table","ecatalogue","DarContinent"
671,"Audit Table","ecatalogue","DarContinentOcean"
672,"Audit Table","ecatalogue","DarCoordinatePrecision"
673,"Audit Table","ecatalogue","DarCoordinateUncertaintyInMeter"
674,"Audit Table","ecatalogue","DarCountry"
675,"Audit Table","ecatalogue","DarCounty"
676,"Audit Table","ecatalogue","DarDateLastModified"
677,"Audit Table","ecatalogue","DarDayCollected"
678,"Audit Table","ecatalogue","DarDayIdentified"
679,"Audit Table","ecatalogue","DarDecimalLatitude"
680,"Audit Table","ecatalogue","DarDecimalLongitude"
681,"Audit Table","ecatalogue","DarEarliestAge"
682,"Audit Table","ecatalogue","DarEarliestEon"
683,"Audit Table","ecatalogue","DarEarliestEpoch"
684,"Audit Table","ecatalogue","DarEarliestEra"
685,"Audit Table","ecatalogue","DarEarliestPeriod"
686,"Audit Table","ecatalogue","DarEndDayCollected"
687,"Audit Table","ecatalogue","DarEndJulianDay"
688,"Audit Table","ecatalogue","DarEndLatitude"
689,"Audit Table","ecatalogue","DarEndLongitude"
690,"Audit Table","ecatalogue","DarEndMonthCollected"
691,"Audit Table","ecatalogue","DarEndTimeOfDay"
692,"Audit Table","ecatalogue","DarEndYearCollected"
693,"Audit Table","ecatalogue","DarFamily"
694,"Audit Table","ecatalogue","DarFieldNumber"
695,"Audit Table","ecatalogue","DarFormation"
696,"Audit Table","ecatalogue","DarGenBankNum"
697,"Audit Table","ecatalogue","DarGenus"
698,"Audit Table","ecatalogue","DarGeorefMethod"
699,"Audit Table","ecatalogue","DarGlobalUniqueIdentifier"
700,"Audit Table","ecatalogue","DarGroup"
701,"Audit Table","ecatalogue","DarHigherGeography"
702,"Audit Table","ecatalogue","DarHigherTaxon"
703,"Audit Table","ecatalogue","DarHighestBiostratigraphicZone"
704,"Audit Table","ecatalogue","DarIdentificationModifier"
705,"Audit Table","ecatalogue","DarIdentificationQualifier"
706,"Audit Table","ecatalogue","DarIdentifiedBy"
707,"Audit Table","ecatalogue","DarImageURL"
708,"Audit Table","ecatalogue","DarIndividualCount"
709,"Audit Table","ecatalogue","DarInfraspecificEpithet"
710,"Audit Table","ecatalogue","DarInfraspecificRank"
711,"Audit Table","ecatalogue","DarInstitutionCode"
712,"Audit Table","ecatalogue","DarIsland"
713,"Audit Table","ecatalogue","DarIslandGroup"
714,"Audit Table","ecatalogue","DarJulianDay"
715,"Audit Table","ecatalogue","DarKingdom"
716,"Audit Table","ecatalogue","DarLatestAge"
717,"Audit Table","ecatalogue","DarLatestEon"
718,"Audit Table","ecatalogue","DarLatestEpoch"
719,"Audit Table","ecatalogue","DarLatestEra"
720,"Audit Table","ecatalogue","DarLatestPeriod"
721,"Audit Table","ecatalogue","DarLatitude"
722,"Audit Table","ecatalogue","DarLatLongComments"
723,"Audit Table","ecatalogue","DarLifeStage"
724,"Audit Table","ecatalogue","DarLithostratTerms"
725,"Audit Table","ecatalogue","DarLocality"
726,"Audit Table","ecatalogue","DarLongitude"
727,"Audit Table","ecatalogue","DarLowestBiostratigraphicZone"
728,"Audit Table","ecatalogue","DarMaximumDepth"
729,"Audit Table","ecatalogue","DarMaximumDepthInMeters"
730,"Audit Table","ecatalogue","DarMaximumElevation"
731,"Audit Table","ecatalogue","DarMaximumElevationInMeters"
732,"Audit Table","ecatalogue","DarMember"
733,"Audit Table","ecatalogue","DarMinimumDepth"
734,"Audit Table","ecatalogue","DarMinimumDepthInMeters"
735,"Audit Table","ecatalogue","DarMinimumElevation"
736,"Audit Table","ecatalogue","DarMinimumElevationInMeters"
737,"Audit Table","ecatalogue","DarMonthCollected"
738,"Audit Table","ecatalogue","DarMonthIdentified"
739,"Audit Table","ecatalogue","DarObservedIndividualCount"
740,"Audit Table","ecatalogue","DarOrder"
741,"Audit Table","ecatalogue","DarOtherCatalogNumbers"
742,"Audit Table","ecatalogue","DarPhylum"
743,"Audit Table","ecatalogue","DarPreparations"
744,"Audit Table","ecatalogue","DarPreparationType"
745,"Audit Table","ecatalogue","DarPreviousCatalogNumber"
746,"Audit Table","ecatalogue","DarRelatedCatalogItem"
747,"Audit Table","ecatalogue","DarRelatedCatalogItems"
748,"Audit Table","ecatalogue","DarRelatedInformation"
749,"Audit Table","ecatalogue","DarRelationshipType"
750,"Audit Table","ecatalogue","DarRemarks"
751,"Audit Table","ecatalogue","DarScientificName"
752,"Audit Table","ecatalogue","DarScientificNameAuthor"
753,"Audit Table","ecatalogue","DarScientificNameAuthorYear"
754,"Audit Table","ecatalogue","DarSex"
755,"Audit Table","ecatalogue","DarSpecies"
756,"Audit Table","ecatalogue","DarSpecificEpithet"
757,"Audit Table","ecatalogue","DarStart_EndCoordinatePrecision"
758,"Audit Table","ecatalogue","DarStartDayCollected"
759,"Audit Table","ecatalogue","DarStartJulianDay"
760,"Audit Table","ecatalogue","DarStartLatitude"
761,"Audit Table","ecatalogue","DarStartLongitude"
762,"Audit Table","ecatalogue","DarStartMonthCollected"
763,"Audit Table","ecatalogue","DarStartTimeOfDay"
764,"Audit Table","ecatalogue","DarStartYearCollected"
765,"Audit Table","ecatalogue","DarStateProvince"
766,"Audit Table","ecatalogue","DarSubgenus"
767,"Audit Table","ecatalogue","DarSubspecies"
768,"Audit Table","ecatalogue","DarTemperature"
769,"Audit Table","ecatalogue","DarTimeCollected"
770,"Audit Table","ecatalogue","DarTimeOfDay"
771,"Audit Table","ecatalogue","DarTissues"
772,"Audit Table","ecatalogue","DarTypeStatus"
773,"Audit Table","ecatalogue","DarVerbatimElevation"
774,"Audit Table","ecatalogue","DarVerbatimLatitude"
775,"Audit Table","ecatalogue","DarVerbatimLongitude"
776,"Audit Table","ecatalogue","DarWaterBody"
777,"Audit Table","ecatalogue","DarYearCollected"
778,"Audit Table","ecatalogue","DarYearIdentified"
779,"Audit Table","ecatalogue","DeaAuthorisedByRef"
780,"Audit Table","ecatalogue","DeaAuthorizationByLocal_tab"
781,"Audit Table","ecatalogue","DeaAuthorizationByRef_tab"
782,"Audit Table","ecatalogue","DeaAuthorizationByRefLocal0"
783,"Audit Table","ecatalogue","DeaAuthorizationDate0"
784,"Audit Table","ecatalogue","DeaDateAuthorised"
785,"Audit Table","ecatalogue","DeaDeaccessionDate"
786,"Audit Table","ecatalogue","DeaDeaccessionMethod"
787,"Audit Table","ecatalogue","DeaDeaccessionNo"
788,"Audit Table","ecatalogue","DeaDeaccessionNotes"
789,"Audit Table","ecatalogue","DeaDestroyed"
790,"Audit Table","ecatalogue","DeaMeetingTitle"
791,"Audit Table","ecatalogue","DeaReason"
792,"Audit Table","ecatalogue","DeaReceivingPartyRef"
793,"Audit Table","ecatalogue","DeaRelatedEventLocal"
794,"Audit Table","ecatalogue","DeaRelatedEventRef"
795,"Audit Table","ecatalogue","DeaRelatedEventRefLocal"
796,"Audit Table","ecatalogue","DeaTransferDate"
797,"Audit Table","ecatalogue","DeaTransferOfTitle"
798,"Audit Table","ecatalogue","DeaTransferred"
799,"Audit Table","ecatalogue","DesBirthDateLocal0"
800,"Audit Table","ecatalogue","DesCreatorRef_tab"
801,"Audit Table","ecatalogue","DesCreatorRefLocal0"
802,"Audit Table","ecatalogue","DesCreatorRole_tab"
803,"Audit Table","ecatalogue","DesCreatorSummaryDataLocal_tab"
804,"Audit Table","ecatalogue","DesDateCreated"
805,"Audit Table","ecatalogue","DesDateNotes"
806,"Audit Table","ecatalogue","DesDeathDateLocal0"
807,"Audit Table","ecatalogue","DesDescription"
808,"Audit Table","ecatalogue","DesEarliest"
809,"Audit Table","ecatalogue","DesEarliestOrig"
810,"Audit Table","ecatalogue","DesEthnicGroupSubgroup_tab"
811,"Audit Table","ecatalogue","DesKAttributionRef_tab"
812,"Audit Table","ecatalogue","DesKDate0"
813,"Audit Table","ecatalogue","DesKDescription0"
814,"Audit Table","ecatalogue","DesKPreferred_tab"
815,"Audit Table","ecatalogue","DesKReferenceRef_tab"
816,"Audit Table","ecatalogue","DesKType_tab"
817,"Audit Table","ecatalogue","DesLatest"
818,"Audit Table","ecatalogue","DesLatestOrig"
819,"Audit Table","ecatalogue","DesMaterials_tab"
820,"Audit Table","ecatalogue","DesNationalityLocal_tab"
821,"Audit Table","ecatalogue","DesObjectName_tab"
822,"Audit Table","ecatalogue","DesObjectType_tab"
823,"Audit Table","ecatalogue","DesPeriod"
824,"Audit Table","ecatalogue","DesSubjectClassification_tab"
825,"Audit Table","ecatalogue","DesSubjectCode"
826,"Audit Table","ecatalogue","DesTechnicalDescription"
827,"Audit Table","ecatalogue","DesUseClassification_tab"
828,"Audit Table","ecatalogue","EcbDateAcquiredText"
829,"Audit Table","ecatalogue","EcbDescription"
830,"Audit Table","ecatalogue","EcbEconomicBotanyNotes"
831,"Audit Table","ecatalogue","EcbHasReferences"
832,"Audit Table","ecatalogue","EcbNameOfCultivar"
833,"Audit Table","ecatalogue","EcbNameOfObject"
834,"Audit Table","ecatalogue","EcbOtherNames_tab"
835,"Audit Table","ecatalogue","EcbPartsUsed_tab"
836,"Audit Table","ecatalogue","EcbPreparation"
837,"Audit Table","ecatalogue","EcbSource"
838,"Audit Table","ecatalogue","EcbUse"
839,"Audit Table","ecatalogue","EcoAdditionalHostData"
840,"Audit Table","ecatalogue","EcoAssociatedTaxaRef_tab"
841,"Audit Table","ecatalogue","EcoBodyPartLocation"
842,"Audit Table","ecatalogue","EcoBreedingSystem"
843,"Audit Table","ecatalogue","EcoEcologyNotes"
844,"Audit Table","ecatalogue","EcoEndoEcto"
845,"Audit Table","ecatalogue","EcoFieldCharacters"
846,"Audit Table","ecatalogue","EcoFrequency"
847,"Audit Table","ecatalogue","EcoGrowthForm"
848,"Audit Table","ecatalogue","EcoHabitatMicrohabitat"
849,"Audit Table","ecatalogue","EcoHostPhorophyteRef"
850,"Audit Table","ecatalogue","EcoHostTargetTaxonLocal"
851,"Audit Table","ecatalogue","EcoHostTargetTaxonRef"
852,"Audit Table","ecatalogue","EcoHostTargetTaxonRefLocal"
853,"Audit Table","ecatalogue","EcoNature"
854,"Audit Table","ecatalogue","EcoPhenology"
855,"Audit Table","ecatalogue","EcoRelationNotes"
856,"Audit Table","ecatalogue","EcoSubstrate"
857,"Audit Table","ecatalogue","EcoVerbatimEcology"
858,"Audit Table","ecatalogue","EggOCatalogNo"
859,"Audit Table","ecatalogue","EggOClutchMark_tab"
860,"Audit Table","ecatalogue","EggOClutchSize"
861,"Audit Table","ecatalogue","EggOConfidence"
862,"Audit Table","ecatalogue","EggOCount_tab"
863,"Audit Table","ecatalogue","EggOIncubation_tab"
